epoch,median_time,median_loss
1,0.06500005722045898,1.198351372905101
2,0.10699999332427979,1.1135694742527011
3,0.15799999237060547,1.0567073747272222
4,0.21000003814697266,1.0287767280353237
5,0.26399993896484375,0.9928597908835669
6,0.315000057220459,0.9763139506135056
7,0.4179999828338623,0.9692364002861602
8,0.4609999656677246,0.9565541689271302
9,0.502000093460083,0.9425378623486567
10,0.5499999523162842,0.9230866114000692
11,0.6015000343322754,0.9208339408495478
12,0.6505000591278076,0.9056010897080664
13,0.7055001258850098,0.8968641362843218
14,0.7869999408721924,0.8869404766998081
15,0.8390001058578491,0.8853378407493906
16,0.8940000534057617,0.8812888146559996
17,0.9444999694824219,0.8812888146559996
18,0.9980000257492065,0.8812888146559996
19,1.0525000095367432,0.8708846743666335
20,1.0950000286102295,0.8622102424831819
21,1.1510000228881836,0.8548796255709983
22,1.1964999437332153,0.8491966217474638
23,1.2519999742507935,0.8437413775855519
24,1.2964999675750732,0.8333162598487387
25,1.3459999561309814,0.8275658690545797
26,1.3934999704360962,0.8205048714211862
27,1.436500072479248,0.8143582528981336
28,1.4795000553131104,0.8131138692136166
29,1.5290000438690186,0.8131138692136166
30,1.5729999542236328,0.8131138692136166
31,1.6175000667572021,0.8121102589932645
32,1.6689999103546143,0.8066076691546108
33,1.7130000591278076,0.8066076691546108
34,1.7610000371932983,0.8066076691546108
35,1.8040000200271606,0.8066076691546108
36,1.8485000133514404,0.8009584992798038
37,1.8925000429153442,0.7996509718864453
38,1.940999984741211,0.7996509718864453
39,1.9915000200271606,0.7996509718864453
40,2.0350000858306885,0.7984840602197103
41,2.08050000667572,0.7984840602197103
42,2.1274999380111694,0.7984840602197103
43,2.1700000762939453,0.7870980401279437
44,2.2250001430511475,0.7870980401279437
45,2.274999976158142,0.7870980401279437
46,2.319000005722046,0.7841080605411457
47,2.3690000772476196,0.7841080605411457
48,2.412999987602234,0.7841080605411457
49,2.465000033378601,0.7794200618933669
50,2.5139999389648438,0.7794200618933669
51,2.561500072479248,0.7794200618933669
52,2.6160000562667847,0.7794200618933669
53,2.656000018119812,0.7794200618933669
54,2.7070000171661377,0.7794200618933669
55,2.7470000982284546,0.7794200618933669
56,2.7964999675750732,0.7792352322841916
57,2.8420000076293945,0.7792352322841916
58,2.8899999856948853,0.7792259702733096
59,2.9459999799728394,0.7792259702733096
60,2.9910000562667847,0.7778726113626293
61,3.041499972343445,0.7759638137216027
62,3.087000012397766,0.7759638137216027
63,3.127500057220459,0.7759638137216027
64,3.1725000143051147,0.7741051330267211
65,3.218500018119812,0.7712521423542538
66,3.266499876976013,0.7651875470707328
67,3.3144999742507935,0.7651875470707328
68,3.3554999828338623,0.7588088304676694
69,3.398500084877014,0.754850050746283
70,3.4444998502731323,0.754850050746283
