epoch,median_time,median_loss
1,0.05500006675720215,1.2979910130150767
2,0.08899998664855957,1.096610252765708
3,0.12800002098083496,0.983998332818848
4,0.17200005054473877,0.9478436356252031
5,0.21549999713897705,0.9069648969302174
6,0.2589998245239258,0.8812742892012144
7,0.3015000820159912,0.863702128272948
8,0.3865000009536743,0.849522152430267
9,0.4499998092651367,0.8388328001782317
10,0.4854999780654907,0.8222090159090127
11,0.5184999704360962,0.8157539916770058
12,0.554999828338623,0.8023294449659243
13,0.5969998836517334,0.7975415030596716
14,0.6375000476837158,0.7932673500535555
15,0.6785000562667847,0.7850954224738032
16,0.7235000133514404,0.7800450139974104
17,0.7899999618530273,0.7712641666088261
18,0.8454999923706055,0.764497790213613
19,0.906499981880188,0.7612907234799708
20,0.9509999752044678,0.7565565591386111
21,0.9869999885559082,0.7534293619946111
22,1.0275001525878906,0.7519872981146043
23,1.0699999332427979,0.747363167333118
24,1.1109999418258667,0.7451598029630003
25,1.1460001468658447,0.7428383996925787
26,1.1929999589920044,0.7341312539627687
27,1.246999979019165,0.731396951238632
28,1.2855000495910645,0.7302448954233881
29,1.3205000162124634,0.7267781315940947
30,1.3570001125335693,0.7231658914033077
31,1.3969999551773071,0.7215221281962518
32,1.4390000104904175,0.719517560133476
33,1.4800000190734863,0.7180734941780098
34,1.5189999341964722,0.7175900847681449
35,1.5549999475479126,0.7156513882992713
36,1.593000054359436,0.7125461802233624
37,1.6365000009536743,0.7111510956379451
38,1.6744998693466187,0.7098306635779035
39,1.7135001420974731,0.7071331945656829
40,1.7480000257492065,0.7057631726570088
41,1.7879998683929443,0.7037730282602979
42,1.819000005722046,0.7005608788197707
43,1.8619999885559082,0.69709369877722
44,1.899999976158142,0.691010241246582
45,1.9350001811981201,0.683035021568811
46,1.9765000343322754,0.6786220512973448
47,2.021499991416931,0.6772146595377837
48,2.060999870300293,0.6749850509372854
49,2.100499987602234,0.6749850509372854
50,2.1369999647140503,0.6722483854804666
51,2.172499895095825,0.6722483854804666
52,2.212000012397766,0.6716563831655387
53,2.246999979019165,0.6699245572189026
54,2.2899999618530273,0.6699245572189026
55,2.3289999961853027,0.6692071121364074
56,2.368000030517578,0.667760101179067
57,2.4040000438690186,0.6666471274286717
58,2.447499990463257,0.6638850843589613
59,2.486999988555908,0.6638850843589613
60,2.5240001678466797,0.6625425649590702
61,2.5644999742507935,0.6614495468982128
62,2.603000044822693,0.6602594324624893
63,2.6450001001358032,0.6590001398659044
64,2.684000015258789,0.6550981814199677
65,2.7249999046325684,0.6520772481361298
66,2.759999990463257,0.6495706781116319
67,2.799999952316284,0.6459852747396989
68,2.840999960899353,0.6459852747396989
69,2.868000030517578,0.640672299069194
70,2.909000039100647,0.640672299069194
71,2.948499917984009,0.640672299069194
72,2.9859999418258667,0.640672299069194
