epoch,median_time,median_loss
1,0.07200002670288086,0.7593405490926731
2,0.11899995803833008,0.5765187688034057
3,0.17100000381469727,0.5325499032386973
4,0.23100018501281738,0.49554447148269753
5,0.29400014877319336,0.46430850381734134
6,0.35500001907348633,0.44108073465025943
7,0.41700005531311035,0.42669796303240126
8,0.5319998264312744,0.4165567981061238
9,0.5880000591278076,0.4034870164490547
10,0.6319999694824219,0.4015683168812212
11,0.6800000667572021,0.3969681598104826
12,0.7300000190734863,0.3882552743689054
13,0.7940001487731934,0.37232920441089934
14,0.8560001850128174,0.36684221188436916
15,0.9200000762939453,0.3594956100075446
16,1.00600004196167,0.35402038043238016
17,1.0679998397827148,0.3517499133611355
18,1.1159999370574951,0.34371736434304623
19,1.1560001373291016,0.3392216544974025
20,1.2090001106262207,0.3363292384384844
21,1.2709999084472656,0.33511715169149425
22,1.3409998416900635,0.3303956962832413
23,1.3940000534057617,0.32562865462384827
24,1.4429998397827148,0.32271101085862686
25,1.4849998950958252,0.32093427066513236
26,1.5410001277923584,0.32062421060804525
27,1.5920000076293945,0.31721319922893787
28,1.6510000228881836,0.31537516610434446
29,1.6970000267028809,0.314350787543488
30,1.747999906539917,0.3104506227706807
31,1.7899999618530273,0.3092080173606814
32,1.8450000286102295,0.3085062399561598
33,1.8899998664855957,0.30801136536859963
34,1.939000129699707,0.30778242455367444
35,1.9869999885559082,0.3060410425377499
36,2.0399999618530273,0.30540045482738154
37,2.0870001316070557,0.30540045482738154
38,2.132999897003174,0.3048485714822219
39,2.180000066757202,0.30441861175837415
40,2.2230000495910645,0.30441861175837415
41,2.2709999084472656,0.3031186083356936
42,2.318000078201294,0.3014819455980575
43,2.360999822616577,0.30004928154119104
44,2.4040000438690186,0.2961980362940527
45,2.4499998092651367,0.29450702897888326
46,2.499000072479248,0.29310690497335434
47,2.5440001487731934,0.29253315126935997
48,2.5909998416900635,0.29093319142026086
49,2.6410000324249268,0.2909317473529831
50,2.680999994277954,0.28929754478048997
51,2.7260000705718994,0.2886006178568724
52,2.7720000743865967,0.28750630896481644
53,2.8259999752044678,0.28738123247908354
54,2.865999937057495,0.2867903880128604
55,2.9119999408721924,0.2867903880128604
56,2.9539999961853027,0.2863755797846469
57,3.004000186920166,0.28569140873489296
58,3.0390000343322754,0.28518965073722913
59,3.0849997997283936,0.28434419779825637
60,3.128999948501587,0.2814429221379364
61,3.186000108718872,0.2814429221379364
62,3.232999801635742,0.2795300762092926
63,3.2780001163482666,0.2785662244802598
64,3.3219997882843018,0.2785662244802598
65,3.3559999465942383,0.2781261240232672
66,3.4119999408721924,0.27702343961859777
67,3.4619998931884766,0.2768730075122834
68,3.499000072479248,0.2761561228142595
69,3.5340001583099365,0.2761561228142595
70,3.578000068664551,0.2743536636621937
71,3.630000114440918,0.2740976418092882
72,3.6679999828338623,0.2740976418092882
73,3.7099997997283936,0.2740055599221436
74,3.755999803543091,0.2740055599221436
75,3.802999973297119,0.27383298775916853
76,3.8419997692108154,0.27383298775916853
77,3.8929998874664307,0.27312303417474104
78,3.934000015258789,0.27312303417474104
79,3.9679999351501465,0.2729068045161209
80,4.021000146865845,0.2729068045161209
81,4.059999942779541,0.27257144300143343
82,4.0940001010894775,0.2724468776030444
83,4.138999938964844,0.2724468776030444
84,4.191999912261963,0.27240879046308164
85,4.233999967575073,0.2721892444962297
86,4.276000022888184,0.2714609039788163
87,4.319999933242798,0.2703589537431391
88,4.358000040054321,0.2701187345619862
89,4.394999980926514,0.2701187345619862
90,4.444999933242798,0.26975424598850417
91,4.48199987411499,0.2694172140229343
92,4.515000104904175,0.2693283795142676
93,4.563999891281128,0.2686899965642253
94,4.593999862670898,0.2686899965642253
95,4.634999990463257,0.2686899965642253
96,4.681999921798706,0.2686899965642253
97,4.718000173568726,0.2686899965642253
98,4.763000011444092,0.2686812782917045
99,4.79200005531311,0.2686495466825759
100,4.829999923706055,0.2686407946228482
101,4.870000123977661,0.2686407946228482
102,4.894999980926514,0.2686407946228482
103,4.946999788284302,0.26844104288664017
104,4.982000112533569,0.26844104288664017
105,5.015000104904175,0.267419507300362
106,5.067000150680542,0.267419507300362
107,5.0920000076293945,0.26673951782583405
108,5.141000032424927,0.2665245173686238
109,5.174000024795532,0.2665245173686238
110,5.210000038146973,0.2665245173686238
111,5.248999834060669,0.2645215403324942
112,5.290999889373779,0.26448064548222394
113,5.325999975204468,0.26448064548222394
114,5.363999843597412,0.2623842791626606
115,5.395999908447266,0.2623735503662057
116,5.429999828338623,0.2623735503662057
117,5.480999946594238,0.2623735503662057
118,5.518999814987183,0.2621625145094757
119,5.552999973297119,0.26156486824803094
120,5.5920000076293945,0.26091293248290426
121,5.626000165939331,0.26091293248290426
122,5.667999982833862,0.259530207546006
123,5.700000047683716,0.259530207546006
124,5.740999937057495,0.2582558703463881
125,5.7769999504089355,0.2582558703463881
126,5.816999912261963,0.25771712973294836
127,5.851999998092651,0.25771712973294836
128,5.892999887466431,0.25620981263739573
129,5.934000015258789,0.25620981263739573
130,5.976000070571899,0.25620981263739573
131,6.007000207901001,0.25620981263739573
132,6.039999961853027,0.2555167275156054
133,6.085999965667725,0.2555167275156054
134,6.111999988555908,0.2555167275156054
135,6.1579999923706055,0.2555167275156054
136,6.187000036239624,0.2554539620995445
137,6.229000091552734,0.2554539620995445
138,6.257999897003174,0.25429925834049016
139,6.29800009727478,0.25429925834049016
140,6.331000089645386,0.25335844354829007
141,6.358000040054321,0.25335844354829007
142,6.4040000438690186,0.25335844354829007
143,6.435999870300293,0.2530483246216124
144,6.4670000076293945,0.2530483246216124
145,6.503999948501587,0.2530483246216124
146,6.5370001792907715,0.2523993882826201
147,6.565999984741211,0.2523993882826201
148,6.615000009536743,0.2523993882826201
149,6.644999980926514,0.25230017867746923
150,6.675999879837036,0.25230017867746923
151,6.7099997997283936,0.25228192218412104
152,6.755000114440918,0.25228192218412104
153,6.786999940872192,0.25198150329381275
154,6.82099986076355,0.25198150329381275
155,6.86899995803833,0.25198150329381275
156,6.900000095367432,0.25198150329381275
