epoch,median_time,median_loss
1,0.05900001525878906,1.166964715096358
2,0.09500002861022949,0.8798452297663587
3,0.13700008392333984,0.7777517622754921
4,0.18499994277954102,0.7009528255711339
5,0.23099994659423828,0.6570051919895641
6,0.2760000228881836,0.6186603296096017
7,0.3380000591278076,0.5970890358730632
8,0.4250001907348633,0.5851861931559311
9,0.46700000762939453,0.5561634210331656
10,0.5,0.5335976836612704
11,0.5420000553131104,0.5134487412114062
12,0.5870001316070557,0.5066745234395159
13,0.6310000419616699,0.49207899814042644
14,0.6760001182556152,0.483864378278678
15,0.742999792098999,0.4789123484790777
16,0.8020000457763672,0.4722891821219619
17,0.8580000400543213,0.46838715711650136
18,0.9100000858306885,0.46646393990155455
19,0.9539999961853027,0.46063393305089373
20,0.9960000514984131,0.4565786056463108
21,1.0450000762939453,0.45394341589980014
22,1.0890002250671387,0.4432263349531085
23,1.133000135421753,0.4385494432729554
24,1.187999963760376,0.4333262974947225
25,1.2339999675750732,0.43019192096227354
26,1.2760000228881836,0.428399380825067
27,1.310999870300293,0.425849638773222
28,1.3559999465942383,0.4224023909215755
29,1.3989999294281006,0.4211749303847736
30,1.4459998607635498,0.4183870346825478
31,1.4859998226165771,0.4170973353306401
32,1.5250000953674316,0.416305919423672
33,1.569000005722046,0.41397047818678034
34,1.6159999370574951,0.4099554631185083
35,1.6570000648498535,0.4099304258784555
36,1.698000192642212,0.4091787939627848
37,1.7450001239776611,0.4091733878196584
38,1.7860000133514404,0.4070183136763863
39,1.8289999961853027,0.4070183136763863
40,1.8670001029968262,0.4056830222576977
41,1.9090001583099365,0.3997445475865362
42,1.9549999237060547,0.39702045564904354
43,1.9910001754760742,0.3969128633028922
44,2.0359997749328613,0.3921306373495671
45,2.074000120162964,0.391994707124212
46,2.114000082015991,0.39182637499215045
47,2.1620001792907715,0.38964819175260756
48,2.2039999961853027,0.3895106623191724
49,2.25,0.38826924480696823
50,2.2880001068115234,0.3867569867391871
51,2.3320000171661377,0.38435588228864315
52,2.379000186920166,0.3812573768843711
53,2.4230000972747803,0.3811602494511277
54,2.4660000801086426,0.3811602494511277
55,2.50600004196167,0.3801791596315569
56,2.547999858856201,0.37987907283715217
57,2.5950000286102295,0.37987907283715217
58,2.632999897003174,0.37929668700260444
59,2.674999952316284,0.37929646625635116
60,2.7170000076293945,0.37729176271690923
61,2.759000062942505,0.3762941386577715
62,2.80400013923645,0.37516467252296204
63,2.8489999771118164,0.37472754533649755
64,2.88100004196167,0.369330791690746
65,2.932000160217285,0.3687743388697474
66,2.9679999351501465,0.3687743388697474
67,3.0119998455047607,0.3687743388697474
68,3.058000087738037,0.36745111328312163
69,3.1050000190734863,0.36745111328312163
70,3.1419999599456787,0.36298705058485947
71,3.183000087738037,0.36298705058485947
72,3.2249999046325684,0.35919018172143535
73,3.2699999809265137,0.3581842994230344
74,3.312000036239624,0.35814784825575385
75,3.3540000915527344,0.35741192200217486
76,3.3989999294281006,0.35547489590111025
77,3.430000066757202,0.35547489590111025
78,3.4739999771118164,0.35547489590111025
79,3.508999824523926,0.3536581161427914
80,3.546999931335449,0.3535790994590915
81,3.5989999771118164,0.35223892379018107
82,3.630999803543091,0.35157683499350356
83,3.6750001907348633,0.35157683499350356
84,3.7100000381469727,0.35157683499350356
85,3.750999927520752,0.3512603370129339
86,3.7899999618530273,0.3512603370129339
87,3.8279998302459717,0.3512603370129339
88,3.8589999675750732,0.3512603370129339
89,3.9019999504089355,0.351190545336042
90,3.938999891281128,0.351190545336042
91,3.9759998321533203,0.3505354050707137
92,4.022000074386597,0.35041298771209495
93,4.055999994277954,0.35041298771209495
94,4.098999977111816,0.35041298771209495
95,4.135999917984009,0.3483126719461249
